ident,type,name,latitude_deg,longitude_deg,iso_country,municipality,longest_runway_ft,Amiri,A319_Amiri
LRCS,medium_airport,Caransebeş Airport,45.420142,22.252507,RO,Caransebeş,6562.0,0,0
LRCT,medium_airport,Câmpia Turzii Air Base,46.5023,23.8859,RO,Câmpia Turzii,8202.0,0,0
LRCV,medium_airport,Craiova International Airport,44.3181,23.888599,RO,Craiova,8203.0,0,0
LRIA,medium_airport,Iaşi Airport,47.180278,27.620833,RO,Iaşi,7874.0,0,0
LROD,medium_airport,Oradea International Airport,47.025299072265625,21.90250015258789,RO,Oradea,6890.0,0,0
LROP,large_airport,Bucharest Henri Coandă International Airport,44.572127,26.103396,RO,Otopeni,11484.0,1,1
LRSB,medium_airport,Sibiu International Airport,45.785841,24.086666,RO,Sibiu,8629.0,0,0
LRSM,medium_airport,Satu Mare International Airport,47.7033,22.8857,RO,Satu Mare,8160.0,0,0
LRSV,medium_airport,Suceava Stefan cel Mare Airport,47.6875,26.35409927368164,RO,Suceava,8070.0,0,0
LRTC,medium_airport,Tulcea Danube Delta Airport,45.0625,28.7143,RO,Mihail Kogălniceanu,6517.0,0,0
LRTM,medium_airport,Târgu Mureş Transilvania International Airport,46.467701,24.4125,RO,Recea,6562.0,0,0
LRTR,medium_airport,Timişoara Traian Vuia Airport,45.809898,21.3379,RO,Timişoara,11483.0,0,0
LSGC,medium_airport,Les Eplatures Airport,47.0839004517,6.792840003970001,CH,La Chaux-de-Fonds,3707.0,0,0
LSGG,large_airport,Geneva Cointrin International Airport,46.238098,6.10895,CH,Geneva,12795.0,1,1
LSGS,medium_airport,Sion Airport,46.219166,7.326944,CH,Sion,6562.0,0,0
LSMA,medium_airport,Alpnach Air Base,46.943901,8.28417,CH,Alpnach,6135.0,0,0
LSMD,medium_airport,Dübendorf Air Base,47.398602,8.64823,CH,Zurich,7726.0,0,0
LSME,medium_airport,Emmen Air Base,47.092444,8.305184,CH,Emmen,8208.0,0,0
LSMP,medium_airport,Payerne Air Base,46.8432,6.91506,CH,Payerne,9376.0,0,0
LSZA,medium_airport,Lugano Airport,46.004299,8.91058,CH,Agno,4642.0,0,0
LSZB,medium_airport,Bern Airport,46.912868,7.498512,CH,Bern,5676.0,0,0
LSZG,medium_airport,Grenchen Airfield,47.181599,7.41719,CH,Grenchen,3281.0,0,0
LSZH,large_airport,Zürich Airport,47.458056,8.548056,CH,Zurich,12139.0,1,1
LSZR,medium_airport,Sankt Gallen Altenrhein Airport,47.485001,9.56077,CH,St. Gallen,4774.0,0,0
LSZS,medium_airport,Samedan Airport,46.5341,9.88411,CH,Samedan,5905.0,0,0
LTAC,large_airport,Esenboğa International Airport,40.128101,32.995098,TR,Ankara,12303.0,1,1
LTAD,medium_airport,Etimesgut Air Base,39.949798584,32.6885986328,TR,Ankara,9045.0,0,0
LTAE,medium_airport,Akıncı Air Base,40.0788993835,32.5656013489,TR,Ankara,10991.0,0,0
LTAF,medium_airport,Adana Şakirpaşa Airport,36.982201,35.280399,TR,Seyhan,9022.0,0,0
LTAG,medium_airport,İncirlik Air Base,37.002102,35.4259,TR,Sarıçam,10000.0,0,0
LTAH,medium_airport,Afyon Air Base,38.726398,30.601101,TR,Afyonkarahisar,12008.0,0,0
LTAI,large_airport,Antalya International Airport,36.898701,30.800501,TR,Antalya,11155.0,1,1
LTAJ,medium_airport,Gaziantep International Airport,36.947201,37.478699,TR,Gaziantep,9843.0,0,0
LTAL,medium_airport,Kastamonu Airport,41.314201,33.795799,TR,Kastamonu,7382.0,0,0
LTAN,medium_airport,Konya Airport,37.979,32.561901,TR,Konya,10984.0,0,0
LTAS,medium_airport,Zonguldak Çaycuma Airport,41.506401,32.0886,TR,Zonguldak,6991.0,0,0
LTAT,medium_airport,Malatya Erhaç Airport,38.4352989197,38.0909996033,TR,Malatya,10990.0,0,0
LTAU,medium_airport,Kayseri Erkilet Airport,38.770401001,35.4953994751,TR,Kayseri,9841.0,0,0
LTAV,medium_airport,Sivrihisar Airport,39.45149993896485,31.36529922485352,TR,Sivrihisar,11156.0,0,0
LTAW,medium_airport,Tokat Airport,40.32472,36.39056,TR,Tokat,8858.0,0,0
LTAY,medium_airport,Çardak Airport,37.7855987549,29.7012996674,TR,Denizli,9842.0,0,0
LTBA,medium_airport,İstanbul Atatürk Airport,40.971913,28.823714,TR,"Bakırköy, Istanbul",9843.0,0,0
LTBF,medium_airport,Balıkesir Airport,39.619301,27.926001,TR,Balıkesir,9810.0,0,0
LTBG,medium_airport,Bandırma Airport,40.318001,27.977699,TR,Bandırma,9875.0,0,0
LTBH,medium_airport,Çanakkale Airport,40.1376991272,26.4267997742,TR,Çanakkale,7710.0,0,0
LTBI,medium_airport,Eskişehir Air Base,39.7841,30.5821,TR,Eskişehir,10006.0,0,0
LTBJ,large_airport,Adnan Menderes International Airport,38.2924,27.157,TR,Gaziemir,10630.0,1,1
LTBL,medium_airport,Çiğli Airbase,38.513,27.010099,TR,Çiğli,9821.0,0,0
LTBO,medium_airport,Uşak Airport,38.681499,29.471701,TR,Uşak,8390.0,0,0
LTBQ,medium_airport,Cengiz Topel Airport,40.735001,30.0833,TR,Kartepe,9842.0,0,0
LTBR,medium_airport,Bursa Yenişehir Airport,40.255199,29.562599,TR,Yenişehir,9818.0,0,0
LTBS,large_airport,Dalaman International Airport,36.7131004333,28.7924995422,TR,Dalaman,9842.0,0,1
LTBT,medium_airport,Akhisar Airport / Akhisar Air Base,38.808899,27.8339,TR,Akhisar,9815.0,0,0
LTBU,medium_airport,Tekirdağ Çorlu Airport,41.13819885253906,27.91909980773925,TR,Çorlu,9844.0,0,0
LTBX,medium_airport,İstanbul Samandıra Army Air Base,40.993,29.216499,TR,"Ümraniye, Istanbul",4528.0,0,0
LTBY,medium_airport,Anadolu Airport,39.809898,30.5194,TR,Eskişehir,8261.0,0,0
LTCA,medium_airport,Elazığ Airport,38.597974,39.28348,TR,Elazığ,9843.0,0,0
LTCB,medium_airport,Ordu–Giresun Airport,40.966872,38.085995,TR,Ordu,9848.0,0,0
LTCC,medium_airport,Diyarbakır Airport,37.893902,40.201,TR,Diyarbakır,11644.0,0,0
LTCD,medium_airport,Erzincan Airport,39.7102012634,39.5270004272,TR,Erzincan,9842.0,0,0
LTCE,medium_airport,Erzurum International Airport,39.956501,41.1702,TR,Erzurum,12500.0,0,0
LTCF,medium_airport,Kars Airport,40.562198638916016,43.1150016784668,TR,Kars,11483.0,0,0
LTCG,medium_airport,Trabzon International Airport,40.995098,39.7897,TR,Trabzon,8661.0,0,0
LTCI,medium_airport,Van Ferit Melen Airport,38.46820068359375,43.332298278808594,TR,Van,9022.0,0,0
LTCJ,medium_airport,Batman Airport,37.9290008545,41.1166000366,TR,Batman,10000.0,0,0
LTCK,medium_airport,Muş Airport,38.74779891967773,41.66120147705078,TR,Muş,11649.0,0,0
LTCL,medium_airport,Siirt Airport,37.97890090942383,41.84040069580078,TR,Siirt,5905.0,0,0
LTCM,medium_airport,Sinop Airport,42.018313,35.071774,TR,Sinop,6482.0,0,0
LTCN,medium_airport,Kahramanmaraş Airport,37.5388259888,36.9535217285,TR,Kahramanmaraş,7546.0,0,0
LTCO,medium_airport,Ağrı Airport,39.655642,43.025742,TR,Ağrı,9843.0,0,0
LTCP,medium_airport,Adıyaman Airport,37.7314,38.468899,TR,Adıyaman,8153.0,0,0
LTCR,medium_airport,Mardin Airport,37.2233009338,40.6316986084,TR,Mardin,8204.0,0,0
LTCS,medium_airport,Şanlıurfa GAP Airport,37.445663,38.895592,TR,Şanlıurfa,13123.0,0,0
LTCT,medium_airport,Iğdır Airport,39.976627,43.876648,TR,Iğdır,9843.0,0,0
LTCV,medium_airport,Şırnak Şerafettin Elçi Airport,37.3647,42.0582,TR,Şırnak,9843.0,0,0
LTCW,medium_airport,Hakkari Yüksekova Airport,37.5497,44.2381,TR,Hakkari,10499.0,0,0
LTDA,medium_airport,Hatay Airport,36.362778,36.282223,TR,Antakya,6830.0,0,0
LTDB,large_airport,Çukurova International Airport,36.890908,35.070522,TR,Tarsus,11482.0,1,1
LTFC,medium_airport,Süleyman Demirel International Airport,37.8554,30.368401,TR,Isparta,9843.0,0,0
LTFD,medium_airport,Balıkesir Koca Seyit Airport,39.5546,27.0138,TR,Edremit,9842.0,0,0
LTFE,large_airport,Milas Bodrum International Airport,37.250599,27.664301,TR,Bodrum,9843.0,0,1
LTFG,medium_airport,Gazipaşa-Alanya Airport,36.299217,32.300598,TR,Gazipaşa,7710.0,0,0
LTFH,medium_airport,Samsun-Çarşamba Airport,41.253988,36.567546,TR,Samsun,9843.0,0,0
LTFJ,large_airport,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,TR,"Pendik, Istanbul",11614.0,1,1
LTFM,large_airport,İstanbul Airport,41.261297,28.741951,TR,"Arnavutköy, Istanbul",13451.0,1,1
LTFO,medium_airport,Rize–Artvin Airport,41.179766,40.848802,TR,Rize,9843.0,0,0
LUBL,medium_airport,Bălți International Airport,47.837666,27.781108,MD,Bălți,7245.0,0,0
LUBM,medium_airport,Mărculești Air Base,47.862701,28.212799,MD,Mărculeşti,8235.0,0,0
LUKK,medium_airport,Chişinău International Airport,46.9277,28.931,MD,Chişinău,11778.0,0,0
LWOH,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,MK,Ohrid,8366.0,0,0
LWSK,large_airport,Skopje International Airport,41.958087,21.622581,MK,Ilinden,9678.0,0,1
LXGB,large_airport,Gibraltar Airport,36.151199,-5.34966,GI,Gibraltar,6000.0,0,1
LYBE,large_airport,Belgrade Nikola Tesla Airport,44.818401,20.309099,RS,Belgrade,11483.0,1,1
LYBT,medium_airport,Batajnica Air Base,44.935299,20.2575,RS,Zemun,8181.0,0,0
LYKV,medium_airport,Morava Airport,43.817519,20.586662,RS,Kraljevo,7431.0,0,0
LYNI,medium_airport,Niš Constantine the Great Airport,43.337009,21.85451,RS,Niš,8202.0,0,0
LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,ME,Podgorica,8202.0,0,1
LYTV,medium_airport,Tivat Airport,42.40470123291016,18.72330093383789,ME,Tivat,8208.0,0,0
LYUZ,medium_airport,Ponikve Airport,43.898899,19.697701,RS,Stapari,10130.0,0,0
LZG,medium_airport,Langzhong Gucheng Airport,31.50191,106.034417,CN,Nanchong (Langzhong),11811.0,0,0
LZIB,large_airport,M. R. Štefánik Airport,48.1702,17.2127,SK,Bratislava,10466.0,1,1
LZKZ,medium_airport,Košice International Airport,48.663101,21.2411,SK,Košice,10171.0,0,0
LZPP,medium_airport,Piešťany Airport,48.62519836425781,17.828399658203125,SK,Piešťany,6562.0,0,0
LZSL,medium_airport,Sliač Airport,48.63779830932617,19.13409996032715,SK,Sliač,7874.0,0,0
LZTT,medium_airport,Poprad-Tatry Airport,49.073601,20.2411,SK,Poprad,8530.0,0,0
LZZI,medium_airport,Žilina-Dolný Hričov Airport,49.233292,18.613386,SK,Dolný Hričov,3773.0,0,0
MBGT,medium_airport,JAGS McCartney International Airport,21.4445,-71.142303,TC,Cockburn Town,6362.0,0,0
MBNC,medium_airport,North Caicos Airport,21.916094,-71.942954,TC,North Caicos,4245.0,0,0
MBPV,large_airport,Providenciales International Airport,21.773697,-72.268321,TC,Providenciales,9199.0,0,0
MBSC,medium_airport,South Caicos Airport,21.515699,-71.528503,TC,South Caicos,6335.0,0,0
MDBH,medium_airport,Maria Montez International Airport,18.25149917602539,-71.12039947509766,DO,Barahona,9843.0,0,0
MDCR,medium_airport,Cabo Rojo Airport,17.929000854492188,-71.6447982788086,DO,Cabo Rojo,4950.0,0,0
MDCY,medium_airport,Samaná El Catey International Airport,19.269259,-69.737405,DO,Samana,9843.0,0,0
MDJB,medium_airport,La Isabela International Airport,18.57250022888184,-69.98560333251953,DO,La Isabela,5412.0,0,0
MDLR,large_airport,Casa De Campo International Airport,18.452222,-68.911111,DO,La Romana,9678.0,0,0
MDPC,large_airport,Punta Cana International Airport,18.5674,-68.363403,DO,Punta Cana,10171.0,1,0
MDPP,medium_airport,Gregorio Luperon International Airport,19.7579,-70.57,DO,Puerto Plata,10108.0,0,0
MDSD,large_airport,Las Américas International Airport,18.42970085144,-69.668899536133,DO,Santo Domingo,11000.0,1,0
MDSI,medium_airport,San Isidro Air Base,18.503700256347656,-69.76170349121094,DO,San Isidro,7000.0,0,0
MDST,medium_airport,Cibao International Airport,19.406099319458008,-70.60469818115234,DO,Santiago,8595.0,0,0
MGCB,medium_airport,Coban Airport,15.469,-90.4067,GT,Coban,3340.0,0,0
MGGT,large_airport,La Aurora Airport,14.5833,-90.527496,GT,Guatemala City,9800.0,0,0
MGPB,medium_airport,Puerto Barrios Airport,15.7309,-88.583801,GT,Puerto Barrios,8880.0,0,0
MGRB,medium_airport,Rubelsanto Airport,15.992,-90.445297,GT,Rubelsanto,4690.0,0,0
MGRT,medium_airport,Retalhuleu Airport,14.521431,-91.697001,GT,Retalhuleu,5065.0,0,0
MGSJ,medium_airport,San José Airport,13.9362,-90.8358,GT,Puerto San José,6595.0,0,0
MGTK,medium_airport,Mundo Maya International Airport,16.913799,-89.866402,GT,San Benito,9842.0,0,0
MHLC,medium_airport,Goloson International Airport,15.7425,-86.852997,HN,La Ceiba,9875.0,0,0
MHLM,medium_airport,Ramón Villeda Morales International Airport,15.4526,-87.923599,HN,San Pedro Sula,9203.0,0,0
MHNJ,medium_airport,La Laguna Airport,16.4454,-85.906601,HN,Guanaja,3990.0,0,0
MHRO,medium_airport,Juan Manuel Gálvez International Airport,16.316799,-86.523003,HN,Coxen Hole,7349.0,0,0
MHSC,medium_airport,Palmerola International Airport / José Enrique Soto Cano Air Base,14.3824,-87.621201,HN,Palmerola,8008.0,0,0
MHTE,medium_airport,Tela Airport,15.7759,-87.4758,HN,Tela,4415.0,0,0
MHTG,medium_airport,Toncontín International Airport,14.0609,-87.217201,HN,Tegucigalpa,6112.0,0,0
MHTJ,medium_airport,Trujillo Airport,15.926599,-85.938573,HN,Trujillo,3515.0,0,0
MKBS,medium_airport,Ian Fleming International Airport,18.404079,-76.969754,JM,Boscobel,4769.0,0,0
MKJP,large_airport,Norman Manley International Airport,17.935699462890625,-76.7874984741211,JM,Kingston,8900.0,0,0
MKJS,medium_airport,Sangster International Airport,18.5037,-77.913399,JM,Montego Bay,8735.0,0,0
MKKJ,medium_airport,Ken Jones Airport,18.1987991333,-76.53450012210001,JM,Ken Jones,3412.0,0,0
MKTP,medium_airport,Tinson Pen Airport,17.98859977722168,-76.82379913330078,JM,Tinson Pen,4300.0,0,0
MMAA,medium_airport,General Juan N. Álvarez International Airport,16.757126,-99.753113,MX,Acapulco,10832.0,0,0
MMAN,medium_airport,Del Norte International Airport,25.865601,-100.237,MX,Monterrey,6598.0,0,0
MMAS,medium_airport,Jesús Terán Peredo International Airport,21.699589,-102.318372,MX,Aguascalientes,9843.0,0,0
MMBT,medium_airport,Bahías de Huatulco International Airport,15.774909,-96.260319,MX,Huatulco,8858.0,0,0
MMCB,medium_airport,General Mariano Matamoros International Airport,18.833922,-99.261818,MX,Temixco,9180.0,0,0
MMCE,medium_airport,Ciudad del Carmen International Airport,18.65369987487793,-91.79900360107422,MX,Ciudad del Carmen,7218.0,0,0
MMCL,medium_airport,Bachigualato Federal International Airport,24.76504,-107.475228,MX,Culiacán,7365.0,0,0
MMCM,medium_airport,Chetumal International Airport,18.504985,-88.328018,MX,Chetumal,7244.0,0,0
MMCN,medium_airport,Ciudad Obregón International Airport,27.39259910583496,-109.83300018310548,MX,Ciudad Obregón,7546.0,0,0
MMCP,medium_airport,Ingeniero Alberto Acuña Ongay International Airport,19.816799163800003,-90.5002975464,MX,Campeche,8202.0,0,0
MMCS,medium_airport,Abraham González International Airport,31.63610076904297,-106.4290008544922,MX,Ciudad Juárez,8858.0,0,0
MMCU,medium_airport,General Roberto Fierro Villalobos International Airport,28.7029,-105.964996,MX,Chihuahua,8530.0,0,0
MMCV,medium_airport,General Pedro Jose Mendez International Airport,23.7033004761,-98.9564971924,MX,Ciudad Victoria,7218.0,0,0
MMCY,medium_airport,Captain Rogelio Castillo National Airport,20.545998,-100.886539,MX,Celaya,6284.0,0,0
MMCZ,large_airport,Cozumel International Airport,20.514922,-86.928538,MX,Cozumel,10165.0,1,0
MMDO,large_airport,General Guadalupe Victoria International Airport,24.125468,-104.527938,MX,Durango,9514.0,0,0
MMEP,medium_airport,Amado Nervo National Airport,21.419833,-104.842472,MX,Tepic,10171.0,0,0
MMGL,large_airport,Guadalajara International Airport,20.523342,-103.310108,MX,Guadalajara,13123.0,1,0
MMGM,medium_airport,General José María Yáñez International Airport,27.9689998626709,-110.9250030517578,MX,Guaymas,7710.0,0,0
MMHO,medium_airport,General Ignacio P. Garcia International Airport,29.093527,-111.049891,MX,Hermosillo,7546.0,0,0
MMIA,medium_airport,Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,MX,Colima,7546.0,0,0
MMIO,medium_airport,Plan De Guadalupe International Airport,25.544145,-100.930195,MX,Saltillo,9506.0,0,0
MMIT,medium_airport,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708,MX,Ixtepec,7640.0,0,0
MMJA,medium_airport,El Lencero Airport,19.475107,-96.797008,MX,Emiliano Zapata,5577.0,0,0
MMLC,medium_airport,Lázaro Cárdenas Airport,18.001672,-102.220316,MX,Lázaro Cárdenas,4900.0,0,0
MMLM,medium_airport,Valle del Fuerte International Airport,25.685447,-109.081055,MX,Los Mochis,6562.0,0,0
MMLO,medium_airport,Del Bajío International Airport,20.992695,-101.480284,MX,Silao,11483.0,0,0
MMLP,medium_airport,Manuel Márquez de León International Airport,24.072701,-110.362,MX,La Paz,8202.0,0,0
MMLT,medium_airport,Loreto International Airport,25.989200592041016,-111.3479995727539,MX,Loreto,7218.0,0,0
MMMA,medium_airport,General Servando Canales International Airport,25.7698993683,-97.5252990723,MX,Matamoros,7546.0,0,0
MMMD,large_airport,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,MX,Mérida,10499.0,1,0
MMML,medium_airport,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,MX,Mexicali,8530.0,0,0
MMMM,medium_airport,General Francisco J. Mujica International Airport,19.849899,-101.025002,MX,Morelia,11155.0,0,0
MMMT,medium_airport,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,MX,Cosoleacaque,6890.0,0,0
MMMV,medium_airport,Monclova International Airport,26.9557,-101.470001,MX,Monclova,6890.0,0,0
MMMX,large_airport,Benito Juárez International Airport,19.435137,-99.071328,MX,Ciudad de México,12966.0,1,0
MMMY,large_airport,Monterrey International Airport,25.778521,-100.106989,MX,Monterrey,9843.0,0,0
MMMZ,large_airport,General Rafael Buelna International Airport,23.161474,-106.264572,MX,Mazatlàn,8868.0,0,0
MMNL,medium_airport,Quetzalcóatl International Airport,27.443899,-99.570503,MX,Nuevo Laredo,6562.0,0,0
MMOX,medium_airport,Xoxocotlán International Airport,17.000814,-96.72197,MX,Oaxaca,8038.0,0,0
MMPA,medium_airport,El Tajín National Airport,20.6026992798,-97.4608001709,MX,Poza Rica,5906.0,0,0
MMPB,medium_airport,Hermanos Serdán International Airport,19.158465,-98.371582,MX,Puebla,11811.0,0,0
MMPG,medium_airport,Piedras Negras International Airport,28.627873,-100.53524,MX,Piedras Negras,6655.0,0,0
MMPN,medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,MX,Uruapan,7874.0,0,0
MMPR,large_airport,Puerto Vallarta International Airport,20.679913,-105.254391,MX,Puerto Vallarta,10171.0,1,0
MMPS,medium_airport,Puerto Escondido International Airport,15.876808,-97.0891,MX,Puerto Escondido,7546.0,0,0
MMQT,medium_airport,Querétaro Intercontinental Airport,20.6173,-100.185997,MX,Querétaro,11483.0,0,0
MMRX,medium_airport,General Lucio Blanco International Airport,26.0089,-98.2285,MX,Reynosa,6243.0,0,0
MMSD,large_airport,Los Cabos International Airport,23.151919,-109.720731,MX,San José del Cabo,9843.0,0,0
MMSL,medium_airport,Cabo San Lucas International Airport,22.948211,-109.938155,MX,Cabo San Lucas,6998.0,0,0
MMSM,large_airport,General Felipe Ángeles International Airport,19.7357,-99.0257,MX,Mexico City,14764.0,1,0
MMSP,medium_airport,Ponciano Arriaga International Airport,22.254299163800003,-100.930999756,MX,San Luis Potosí,9867.0,0,0
MMTB,medium_airport,Terán Air Base,16.739901,-93.173301,MX,Tuxtla Gutiérrez,7065.0,0,0
MMTC,medium_airport,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,MX,Torreón,9039.0,0,0
MMTG,medium_airport,Angel Albino Corzo International Airport,16.5636005402,-93.0224990845,MX,Tuxtla Gutiérrez,8202.0,0,0
MMTJ,large_airport,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,MX,Tijuana,9711.0,0,0
MMTL,medium_airport,Felipe Carrillo Puerto International Airport,20.172098,-87.660272,MX,Tulum,12139.0,0,0
MMTM,medium_airport,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,MX,Tampico,8366.0,0,0
MMTO,medium_airport,Adolfo López Mateos International Airport,19.3369,-99.56583,MX,Toluca,13780.0,0,0
MMTP,medium_airport,Tapachula International Airport,14.794549,-92.369871,MX,Tapachula,6562.0,0,0
MMUN,large_airport,Cancún International Airport,21.039444,-86.874304,MX,Cancún,11483.0,1,0
MMVA,medium_airport,Carlos Rovirosa Pérez International Airport,17.997,-92.817398,MX,Villahermosa,7218.0,0,0
MMVR,medium_airport,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,MX,Veracruz,7874.0,0,0
MMZC,medium_airport,General Leobardo C. Ruiz International Airport,22.8971,-102.686996,MX,Zacatecas,9843.0,0,0
MMZH,medium_airport,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,MX,Ixtapa,8202.0,0,0
MMZO,medium_airport,Playa de Oro International Airport,19.1448,-104.558998,MX,Manzanillo,7218.0,0,0
MNBL,medium_airport,Bluefields Airport,11.991,-83.774101,NI,Bluefileds,6625.0,0,0
MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,12.14150047302246,-86.16819763183594,NI,Managua,8012.0,0,0
MNPC,medium_airport,Puerto Cabezas Airport,14.047200202941896,-83.38670349121094,NI,Puerto Cabezas,8130.0,0,0
MPBO,medium_airport,Bocas del Toro International Airport,9.34085,-82.250801,PA,Isla Colón,4921.0,0,0
MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,PA,Chitré,4921.0,0,0
MPCH,medium_airport,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,PA,Changuinola,3609.0,0,0
MPDA,medium_airport,Enrique Malek International Airport,8.391,-82.434998,PA,David,8530.0,0,0
MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,PA,Colón,8858.0,0,0
MPMG,medium_airport,Marcos A. Gelabert International Airport,8.97334,-79.555603,PA,Albrook,5906.0,0,0
MPSA,medium_airport,Ruben Cantu Airport,8.085599899291992,-80.94529724121094,PA,Santiago,3937.0,0,0
MPTO,large_airport,Tocumen International Airport,9.07136,-79.383499,PA,Tocumen,10006.0,1,0
MRAO,medium_airport,Aerotortuguero Airport,10.42,-83.6095,CR,Roxana,3118.0,0,0
MRBA,medium_airport,Buenos Aires Airport,9.163949,-83.330171,CR,Punta Arenas,3248.0,0,0
MRBC,medium_airport,Barra del Colorado Airport,10.7687,-83.585602,CR,Pococi,3281.0,0,0
MRCC,medium_airport,Coto 47 Airport,8.60156,-82.968754,CR,Corredores,3281.0,0,0
MRGF,medium_airport,Golfito Airport,8.65401,-83.182198,CR,Golfito,4593.0,0,0
